Year,Month,Day,ACCESS1-3
2014,6,13,9.19
2014,6,14,7.98
2014,6,15,7.68
2014,6,16,7.52
2014,6,17,7.38
2014,6,18,7.25
2014,6,19,7.13
2014,6,20,7.01
2014,6,21,6.90
2014,6,22,6.79
2014,6,23,6.67
2014,6,24,6.56
2014,6,25,14.84
2014,6,26,8.62
2014,6,27,6.78
2014,6,28,6.37
2014,6,29,6.21
2014,6,30,19.12
2014,7,1,17.95
2014,7,2,40.78
2014,7,3,47.82
2014,7,4,24.80
2014,7,5,11.68
2014,7,6,8.16
2014,7,7,7.41
2014,7,8,7.17
2014,7,9,7.03
2014,7,10,6.91
2014,7,11,6.80
2014,7,12,6.69
2014,7,13,6.58
2014,7,14,6.46
2014,7,15,6.35
2014,7,16,6.24
2014,7,17,6.14
2014,7,18,6.03
2014,7,19,5.92
2014,7,20,5.82
2014,7,21,5.73
2014,7,22,5.63
2014,7,23,5.53
2014,7,24,5.44
2014,7,25,5.35
2014,7,26,5.26
2014,7,27,5.17
2014,7,28,5.09
2014,7,29,5.00
2014,7,30,4.92
2014,7,31,4.83
2014,8,1,4.75
2014,8,2,4.67
2014,8,3,6.61
2014,8,4,25.82
2014,8,5,15.43
2014,8,6,7.12
2014,8,7,5.31
2014,8,8,5.77
2014,8,9,26.57
2014,8,10,9.56
2014,8,11,5.92
2014,8,12,5.11
2014,8,13,4.88
2014,8,14,4.77
2014,8,15,4.68
2014,8,16,4.59
2014,8,17,4.51
2014,8,18,4.43
2014,8,19,4.36
2014,8,20,4.29
2014,8,21,4.23
2014,8,22,4.17
2014,8,23,4.10
2014,8,24,4.02
2014,8,25,3.95
2014,8,26,3.89
2014,8,27,3.82
2014,8,28,6.16
2014,8,29,9.03
2014,8,30,5.10
2014,8,31,4.02
2014,9,1,5.57
2014,9,2,4.12
2014,9,3,9.43
2014,9,4,47.12
2014,9,5,42.17
2014,9,6,39.27
2014,9,7,41.58
2014,9,8,40.79
2014,9,9,16.10
2014,9,10,8.65
2014,9,11,6.64
2014,9,12,6.17
2014,9,13,6.02
2014,9,14,5.91
2014,9,15,5.81
2014,9,16,5.71
2014,9,17,5.61
2014,9,18,5.52
2014,9,19,5.43
2014,9,20,5.34
2014,9,21,5.25
2014,9,22,5.16
2014,9,23,5.08
2014,9,24,5.00
2014,9,25,4.91
2014,9,26,4.83
2014,9,27,4.76
2014,9,28,4.68
2014,9,29,4.60
2014,9,30,4.52
2014,10,1,4.44
2014,10,2,4.39
2014,10,3,14.09
2014,10,4,32.57
2014,10,5,36.52
2014,10,6,22.66
2014,10,7,8.96
2014,10,8,11.78
2014,10,9,15.44
2014,10,10,8.08
2014,10,11,5.90
2014,10,12,5.41
2014,10,13,5.72
2014,10,14,5.90
2014,10,15,24.46
2014,10,16,54.13
2014,10,17,46.65
2014,10,18,25.55
2014,10,19,14.09
2014,10,20,9.76
2014,10,21,8.43
2014,10,22,6.84
2014,10,23,7.39
2014,10,24,6.53
2014,10,25,6.31
2014,10,26,8.53
2014,10,27,10.75
2014,10,28,7.11
2014,10,29,6.95
2014,10,30,6.13
2014,10,31,5.86
2014,11,1,24.68
2014,11,2,30.53
2014,11,3,11.28
2014,11,4,7.19
2014,11,5,7.05
2014,11,6,17.65
2014,11,7,10.28
2014,11,8,8.25
2014,11,9,19.02
2014,11,10,27.79
2014,11,11,16.15
2014,11,12,8.35
2014,11,13,8.80
2014,11,14,7.02
2014,11,15,7.61
2014,11,16,6.15
2014,11,17,6.02
2014,11,18,5.91
2014,11,19,5.81
2014,11,20,6.46
2014,11,21,36.14
2014,11,22,25.75
2014,11,23,9.83
2014,11,24,6.85
2014,11,25,6.23
2014,11,26,6.03
2014,11,27,5.91
2014,11,28,5.81
2014,11,29,5.71
2014,11,30,42.11
2014,12,1,57.58
2014,12,2,41.07
2014,12,3,20.03
2014,12,4,10.33
2014,12,5,7.90
2014,12,6,7.28
2014,12,7,7.06
2014,12,8,6.92
2014,12,9,6.80
2014,12,10,6.69
2014,12,11,6.58
2014,12,12,6.47
2014,12,13,6.36
2014,12,14,6.25
2014,12,15,6.15
2014,12,16,6.04
2014,12,17,5.94
2014,12,18,5.84
2014,12,19,5.75
2014,12,20,5.65
2014,12,21,5.56
2014,12,22,5.46
2014,12,23,5.37
2014,12,24,5.28
2014,12,25,5.20
2014,12,26,5.11
2014,12,27,5.02
2014,12,28,4.94
2014,12,29,4.86
2014,12,30,4.77
2014,12,31,4.69
2015,1,1,4.62
2015,1,2,4.54
2015,1,3,4.46
2015,1,4,4.39
2015,1,5,5.88
2015,1,6,4.27
2015,1,7,4.19
2015,1,8,4.13
2015,1,9,4.06
2015,1,10,3.99
2015,1,11,3.92
2015,1,12,3.86
2015,1,13,3.79
2015,1,14,3.73
2015,1,15,3.67
2015,1,16,3.61
2015,1,17,3.55
2015,1,18,3.49
2015,1,19,3.43
2015,1,20,3.37
2015,1,21,3.31
2015,1,22,3.26
2015,1,23,3.20
2015,1,24,3.84
2015,1,25,3.11
2015,1,26,3.06
2015,1,27,3.01
2015,1,28,2.96
2015,1,29,2.91
2015,1,30,2.86
2015,1,31,2.81
2015,2,1,2.76
2015,2,2,2.72
2015,2,3,2.67
2015,2,4,2.63
2015,2,5,2.59
2015,2,6,2.54
2015,2,7,2.50
2015,2,8,2.46
2015,2,9,2.41
2015,2,10,2.37
2015,2,11,2.33
2015,2,12,2.30
2015,2,13,2.26
2015,2,14,2.22
2015,2,15,2.18
2015,2,16,2.14
2015,2,17,5.81
2015,2,18,7.03
2015,2,19,4.38
2015,2,20,2.28
2015,2,21,3.66
2015,2,22,2.13
2015,2,23,2.09
2015,2,24,2.06
2015,2,25,2.02
2015,2,26,1.99
2015,2,27,1.96
2015,2,28,1.92
2015,3,1,1.89
2015,3,2,1.86
2015,3,3,1.83
2015,3,4,34.05
2015,3,5,47.22
2015,3,6,36.52
2015,3,7,11.00
2015,3,8,4.72
2015,3,9,3.72
2015,3,10,7.60
2015,3,11,26.03
2015,3,12,36.06
2015,3,13,46.33
2015,3,14,42.15
2015,3,15,34.71
2015,3,16,37.55
2015,3,17,15.59
2015,3,18,19.63
2015,3,19,45.89
2015,3,20,34.76
2015,3,21,11.29
2015,3,22,7.81
2015,3,23,7.55
2015,3,24,7.82
2015,3,25,6.82
2015,3,26,6.79
2015,3,27,31.42
2015,3,28,21.96
2015,3,29,9.50
2015,3,30,7.39
2015,3,31,6.89
2015,4,1,7.16
2015,4,2,6.59
2015,4,3,6.65
2015,4,4,6.37
2015,4,5,6.26
2015,4,6,21.60
2015,4,7,8.23
2015,4,8,6.54
2015,4,9,6.19
2015,4,10,8.50
2015,4,11,31.78
2015,4,12,41.94
2015,4,13,43.61
2015,4,14,40.32
2015,4,15,32.80
2015,4,16,36.90
2015,4,17,41.49
2015,4,18,55.18
2015,4,19,52.96
2015,4,20,44.42
2015,4,21,41.59
2015,4,22,42.86
2015,4,23,46.95
2015,4,24,45.59
2015,4,25,36.77
2015,4,26,25.18
2015,4,27,18.91
2015,4,28,19.86
2015,4,29,20.35
2015,4,30,15.86
2015,5,1,12.59
2015,5,2,12.30
2015,5,3,19.29
2015,5,4,22.26
2015,5,5,22.73
2015,5,6,36.71
2015,5,7,21.93
2015,5,8,13.94
2015,5,9,11.66
2015,5,10,11.07
2015,5,11,13.23
2015,5,12,13.29
2015,5,13,10.96
2015,5,14,11.31
2015,5,15,36.11
2015,5,16,25.70
2015,5,17,21.18
2015,5,18,21.44
2015,5,19,19.73
2015,5,20,24.42
2015,5,21,37.09
2015,5,22,46.96
2015,5,23,31.59
2015,5,24,14.37
2015,5,25,11.74
2015,5,26,11.10
2015,5,27,10.85
2015,5,28,10.65
2015,5,29,10.46
2015,5,30,10.28
2015,5,31,10.10
2015,6,1,9.93
2015,6,2,9.76
2015,6,3,9.60
2015,6,4,9.45
2015,6,5,10.87
2015,6,6,40.08
2015,6,7,18.90
2015,6,8,11.18
2015,6,9,9.68
2015,6,10,9.27
2015,6,11,9.06
2015,6,12,27.56
2015,6,13,12.60
2015,6,14,12.45
2015,6,15,43.15
2015,6,16,40.79
2015,6,17,18.31
2015,6,18,11.16
2015,6,19,9.75
2015,6,20,40.79
2015,6,21,46.13
2015,6,22,25.32
2015,6,23,12.57
2015,6,24,10.44
2015,6,25,23.24
2015,6,26,51.73
2015,6,27,32.97
2015,6,28,13.93
2015,6,29,11.07
2015,6,30,10.42
2015,7,1,10.16
2015,7,2,9.97
2015,7,3,9.80
2015,7,4,9.63
2015,7,5,9.47
2015,7,6,9.31
2015,7,7,9.16
2015,7,8,9.01
2015,7,9,8.85
2015,7,10,8.70
2015,7,11,8.56
2015,7,12,8.42
2015,7,13,8.27
2015,7,14,11.39
2015,7,15,8.54
2015,7,16,8.00
2015,7,17,7.81
2015,7,18,7.67
2015,7,19,7.53
2015,7,20,7.40
2015,7,21,7.27
2015,7,22,7.15
2015,7,23,17.47
2015,7,24,10.97
2015,7,25,7.65
2015,7,26,7.03
2015,7,27,6.83
2015,7,28,6.70
2015,7,29,6.58
2015,7,30,6.48
2015,7,31,6.38
2015,8,1,6.27
2015,8,2,6.16
2015,8,3,6.05
2015,8,4,5.94
2015,8,5,5.85
2015,8,6,5.76
2015,8,7,5.66
2015,8,8,5.56
2015,8,9,5.46
2015,8,10,5.82
2015,8,11,10.67
2015,8,12,6.37
2015,8,13,5.52
2015,8,14,5.20
2015,8,15,5.06
2015,8,16,4.97
2015,8,17,4.88
2015,8,18,4.78
2015,8,19,4.71
2015,8,20,4.64
2015,8,21,21.91
2015,8,22,15.09
2015,8,23,8.45
2015,8,24,6.02
2015,8,25,5.00
2015,8,26,4.74
2015,8,27,4.62
2015,8,28,4.53
2015,8,29,4.46
2015,8,30,4.38
2015,8,31,4.31
2015,9,1,32.32
2015,9,2,68.31
2015,9,3,72.31
2015,9,4,57.03
2015,9,5,33.16
2015,9,6,13.25
2015,9,7,8.52
2015,9,8,7.54
2015,9,9,7.25
2015,9,10,7.09
2015,9,11,6.97
2015,9,12,6.86
2015,9,13,6.75
2015,9,14,6.64
2015,9,15,45.34
2015,9,16,62.51
2015,9,17,55.34
2015,9,18,31.83
2015,9,19,12.88
2015,9,20,9.43
2015,9,21,8.61
2015,9,22,8.34
2015,9,23,8.17
2015,9,24,9.35
2015,9,25,17.85
2015,9,26,9.36
2015,9,27,8.10
2015,9,28,7.76
2015,9,29,10.49
2015,9,30,17.34
2015,10,1,15.37
2015,10,2,8.66
2015,10,3,7.64
2015,10,4,7.38
2015,10,5,7.30
2015,10,6,7.69
2015,10,7,7.12
2015,10,8,6.89
2015,10,9,9.27
2015,10,10,20.06
2015,10,11,8.73
2015,10,12,7.03
2015,10,13,6.64
2015,10,14,22.61
2015,10,15,49.13
2015,10,16,50.07
2015,10,17,32.03
2015,10,18,14.13
2015,10,19,25.00
2015,10,20,54.77
2015,10,21,55.41
2015,10,22,34.12
2015,10,23,15.70
2015,10,24,18.46
2015,10,25,20.41
2015,10,26,13.70
2015,10,27,10.65
2015,10,28,9.53
2015,10,29,9.18
2015,10,30,21.96
2015,10,31,42.90
2015,11,1,20.89
2015,11,2,12.00
2015,11,3,16.84
2015,11,4,21.96
2015,11,5,10.34
2015,11,6,9.34
2015,11,7,47.70
2015,11,8,47.77
2015,11,9,24.40
2015,11,10,15.83
2015,11,11,10.78
2015,11,12,9.98
2015,11,13,9.69
2015,11,14,9.51
2015,11,15,9.34
2015,11,16,9.19
2015,11,17,9.03
2015,11,18,8.88
2015,11,19,8.73
2015,11,20,8.59
2015,11,21,8.44
2015,11,22,8.30
2015,11,23,8.16
2015,11,24,8.03
2015,11,25,7.89
2015,11,26,7.76
2015,11,27,30.90
2015,11,28,35.32
2015,11,29,22.53
2015,11,30,10.35
2015,12,1,8.60
2015,12,2,41.42
2015,12,3,24.52
2015,12,4,16.07
2015,12,5,11.86
2015,12,6,10.22
2015,12,7,10.39
2015,12,8,8.41
2015,12,9,8.14
2015,12,10,7.97
2015,12,11,7.83
2015,12,12,7.70
2015,12,13,7.57
2015,12,14,7.44
2015,12,15,7.68
2015,12,16,14.83
2015,12,17,12.94
2015,12,18,41.22
2015,12,19,46.85
2015,12,20,25.87
2015,12,21,11.61
2015,12,22,8.83
2015,12,23,8.17
2015,12,24,7.94
2015,12,25,7.79
2015,12,26,7.65
2015,12,27,7.53
2015,12,28,7.40
2015,12,29,7.27
2015,12,30,7.15
2015,12,31,7.04
2016,1,1,6.92
2016,1,2,6.80
2016,1,3,6.69
2016,1,4,6.58
2016,1,5,6.47
2016,1,6,6.36
2016,1,7,6.25
2016,1,8,6.15
2016,1,9,6.05
2016,1,10,5.95
2016,1,11,5.85
2016,1,12,5.75
2016,1,13,5.65
2016,1,14,5.56
2016,1,15,14.23
2016,1,16,6.01
2016,1,17,5.50
2016,1,18,5.35
2016,1,19,5.26
2016,1,20,5.17
2016,1,21,5.08
2016,1,22,4.99
2016,1,23,4.91
2016,1,24,4.83
2016,1,25,4.75
2016,1,26,4.67
2016,1,27,4.59
2016,1,28,4.51
2016,1,29,4.44
2016,1,30,4.36
2016,1,31,4.29
2016,2,1,4.22
2016,2,2,4.15
2016,2,3,4.08
2016,2,4,4.01
2016,2,5,3.95
2016,2,6,3.88
2016,2,7,3.81
2016,2,8,3.75
2016,2,9,3.69
2016,2,10,3.63
2016,2,11,3.56
2016,2,12,3.50
2016,2,13,3.45
2016,2,14,3.39
2016,2,15,3.33
2016,2,16,3.28
2016,2,17,3.22
2016,2,18,3.17
2016,2,19,3.11
2016,2,20,3.06
2016,2,21,3.01
2016,2,22,2.96
2016,2,23,2.91
2016,2,24,2.86
2016,2,25,2.82
2016,2,26,2.77
2016,2,27,2.72
2016,2,28,2.67
2016,2,29,2.63
2016,3,1,2.59
2016,3,2,2.54
2016,3,3,2.50
2016,3,4,4.21
2016,3,5,2.78
2016,3,6,2.47
2016,3,7,2.38
2016,3,8,2.33
2016,3,9,2.29
2016,3,10,2.26
2016,3,11,2.22
2016,3,12,2.18
2016,3,13,2.14
2016,3,14,2.11
2016,3,15,2.07
2016,3,16,2.04
2016,3,17,2.00
2016,3,18,1.97
2016,3,19,1.94
2016,3,20,1.90
2016,3,21,1.87
2016,3,22,1.84
2016,3,23,1.81
2016,3,24,1.78
2016,3,25,1.75
2016,3,26,1.72
2016,3,27,1.69
2016,3,28,1.66
2016,3,29,1.63
2016,3,30,1.60
2016,3,31,1.58
2016,4,1,6.32
2016,4,2,3.63
2016,4,3,3.02
2016,4,4,3.86
2016,4,5,2.12
2016,4,6,13.48
2016,4,7,13.67
2016,4,8,33.49
2016,4,9,45.34
2016,4,10,41.53
2016,4,11,48.93
2016,4,12,35.44
2016,4,13,19.90
2016,4,14,21.42
2016,4,15,28.08
2016,4,16,12.91
2016,4,17,12.10
2016,4,18,31.74
2016,4,19,53.33
2016,4,20,49.98
2016,4,21,29.17
2016,4,22,13.29
2016,4,23,13.98
2016,4,24,9.30
2016,4,25,19.57
2016,4,26,24.40
2016,4,27,31.62
2016,4,28,54.65
2016,4,29,65.40
2016,4,30,72.36
2016,5,1,90.07
2016,5,2,106.43
2016,5,3,108.75
2016,5,4,104.09
2016,5,5,93.94
2016,5,6,78.00
2016,5,7,62.56
2016,5,8,51.53
2016,5,9,40.11
2016,5,10,43.50
2016,5,11,58.54
2016,5,12,42.43
2016,5,13,25.19
2016,5,14,26.36
2016,5,15,40.46
2016,5,16,45.81
2016,5,17,27.18
2016,5,18,39.40
2016,5,19,23.12
2016,5,20,19.46
2016,5,21,32.47
2016,5,22,30.33
2016,5,23,19.29
2016,5,24,17.18
2016,5,25,16.65
2016,5,26,33.52
2016,5,27,32.62
2016,5,28,18.94
2016,5,29,16.46
2016,5,30,15.77
2016,5,31,15.45
2016,6,1,15.17
2016,6,2,14.92
2016,6,3,15.59
2016,6,4,19.79
2016,6,5,16.75
2016,6,6,14.46
2016,6,7,13.90
2016,6,8,13.61
2016,6,9,13.37
2016,6,10,19.00
2016,6,11,32.28
2016,6,12,33.11
2016,6,13,47.59
2016,6,14,42.02
2016,6,15,21.03
2016,6,16,19.24
2016,6,17,45.05
2016,6,18,52.96
2016,6,19,28.29
2016,6,20,16.68
2016,6,21,14.46
2016,6,22,13.85
2016,6,23,13.55
2016,6,24,31.16
2016,6,25,53.30
2016,6,26,33.11
2016,6,27,16.87
2016,6,28,14.23
2016,6,29,16.83
2016,6,30,14.06
2016,7,1,13.25
2016,7,2,12.90
2016,7,3,12.66
2016,7,4,12.45
2016,7,5,12.24
2016,7,6,12.93
2016,7,7,11.96
2016,7,8,11.66
2016,7,9,11.44
2016,7,10,11.25
2016,7,11,11.06
2016,7,12,10.88
2016,7,13,10.69
2016,7,14,10.51
2016,7,15,10.33
2016,7,16,10.17
2016,7,17,10.01
2016,7,18,9.84
2016,7,19,9.68
2016,7,20,9.51
2016,7,21,9.35
2016,7,22,9.20
2016,7,23,9.05
2016,7,24,8.89
2016,7,25,8.74
2016,7,26,8.60
2016,7,27,8.45
2016,7,28,8.30
2016,7,29,8.15
2016,7,30,8.01
2016,7,31,7.88
2016,8,1,7.75
2016,8,2,7.62
2016,8,3,7.50
2016,8,4,7.38
2016,8,5,7.25
2016,8,6,7.13
2016,8,7,7.01
2016,8,8,10.75
2016,8,9,12.45
2016,8,10,7.69
2016,8,11,6.87
2016,8,12,6.63
2016,8,13,6.50
2016,8,14,6.38
2016,8,15,15.15
2016,8,16,16.36
2016,8,17,7.62
2016,8,18,6.49
2016,8,19,6.22
2016,8,20,6.08
2016,8,21,5.97
2016,8,22,5.86
2016,8,23,5.76
2016,8,24,5.67
2016,8,25,5.58
2016,8,26,5.48
2016,8,27,5.39
2016,8,28,5.30
2016,8,29,5.22
2016,8,30,5.14
2016,8,31,5.05
2016,9,1,4.97
2016,9,2,4.88
2016,9,3,4.81
2016,9,4,4.73
2016,9,5,4.65
2016,9,6,4.58
2016,9,7,4.50
2016,9,8,4.42
2016,9,9,4.35
2016,9,10,19.92
2016,9,11,43.60
2016,9,12,23.58
2016,9,13,9.35
2016,9,14,6.08
2016,9,15,22.90
2016,9,16,8.76
2016,9,17,6.01
2016,9,18,5.37
2016,9,19,5.16
2016,9,20,5.05
2016,9,21,4.97
2016,9,22,5.71
2016,9,23,7.65
2016,9,24,11.12
2016,9,25,7.75
2016,9,26,5.34
2016,9,27,4.81
2016,9,28,4.64
2016,9,29,4.67
2016,9,30,16.47
2016,10,1,6.58
2016,10,2,7.92
2016,10,3,33.13
2016,10,4,12.48
2016,10,5,6.60
2016,10,6,5.23
2016,10,7,4.88
2016,10,8,4.75
2016,10,9,4.66
2016,10,10,4.58
2016,10,11,4.51
2016,10,12,4.43
2016,10,13,9.96
2016,10,14,5.30
2016,10,15,4.47
2016,10,16,6.95
2016,10,17,8.58
2016,10,18,11.64
2016,10,19,6.81
2016,10,20,4.72
2016,10,21,4.27
2016,10,22,4.13
2016,10,23,4.04
2016,10,24,3.96
2016,10,25,3.90
2016,10,26,3.83
2016,10,27,3.77
2016,10,28,3.70
2016,10,29,3.64
2016,10,30,3.58
2016,10,31,3.52
2016,11,1,3.46
2016,11,2,5.12
2016,11,3,15.99
2016,11,4,9.61
2016,11,5,10.22
2016,11,6,12.00
2016,11,7,36.49
2016,11,8,14.40
2016,11,9,5.41
2016,11,10,4.40
2016,11,11,4.55
2016,11,12,7.23
2016,11,13,40.44
2016,11,14,21.55
2016,11,15,8.12
2016,11,16,35.62
2016,11,17,46.09
2016,11,18,23.90
2016,11,19,9.53
2016,11,20,6.62
2016,11,21,6.00
2016,11,22,77.56
2016,11,23,79.04
2016,11,24,63.60
2016,11,25,43.18
2016,11,26,17.65
2016,11,27,10.68
2016,11,28,24.04
2016,11,29,21.51
2016,11,30,11.31
2016,12,1,9.14
2016,12,2,8.73
2016,12,3,8.53
2016,12,4,8.38
2016,12,5,8.24
2016,12,6,8.10
2016,12,7,7.96
2016,12,8,7.83
2016,12,9,7.70
2016,12,10,7.57
2016,12,11,7.45
2016,12,12,7.32
2016,12,13,7.20
2016,12,14,7.08
2016,12,15,6.96
2016,12,16,6.84
2016,12,17,6.73
2016,12,18,6.62
2016,12,19,6.51
2016,12,20,6.40
2016,12,21,6.29
2016,12,22,6.19
2016,12,23,6.08
2016,12,24,5.98
2016,12,25,5.88
2016,12,26,5.78
2016,12,27,5.68
2016,12,28,5.59
2016,12,29,8.35
2016,12,30,20.69
2016,12,31,36.97
2017,1,1,22.68
2017,1,2,8.53
2017,1,3,6.58
2017,1,4,6.11
2017,1,5,5.94
2017,1,6,6.15
2017,1,7,19.69
2017,1,8,46.31
2017,1,9,52.93
2017,1,10,39.24
2017,1,11,41.42
2017,1,12,45.98
2017,1,13,27.68
2017,1,14,12.15
2017,1,15,9.15
2017,1,16,21.97
2017,1,17,10.55
2017,1,18,8.66
2017,1,19,8.22
2017,1,20,8.03
2017,1,21,7.88
2017,1,22,7.75
2017,1,23,7.62
2017,1,24,7.49
2017,1,25,7.37
2017,1,26,7.24
2017,1,27,7.12
2017,1,28,7.01
2017,1,29,6.89
2017,1,30,6.78
2017,1,31,6.66
2017,2,1,6.55
2017,2,2,6.44
2017,2,3,6.33
2017,2,4,6.22
2017,2,5,6.12
2017,2,6,6.02
2017,2,7,5.92
2017,2,8,5.82
2017,2,9,5.72
2017,2,10,5.63
2017,2,11,5.53
2017,2,12,5.44
2017,2,13,5.35
2017,2,14,5.26
2017,2,15,5.17
2017,2,16,5.08
2017,2,17,5.00
2017,2,18,4.92
2017,2,19,4.84
2017,2,20,4.76
2017,2,21,4.68
2017,2,22,4.60
2017,2,23,4.52
2017,2,24,4.44
2017,2,25,4.37
2017,2,26,4.30
2017,2,27,4.22
2017,2,28,4.15
2017,3,1,4.08
2017,3,2,4.02
2017,3,3,3.95
2017,3,4,3.88
2017,3,5,3.81
2017,3,6,3.75
2017,3,7,3.69
2017,3,8,3.63
2017,3,9,3.91
2017,3,10,7.28
2017,3,11,3.97
2017,3,12,3.47
2017,3,13,3.41
2017,3,14,3.35
2017,3,15,3.29
2017,3,16,3.24
2017,3,17,3.19
2017,3,18,3.13
2017,3,19,3.08
2017,3,20,3.03
2017,3,21,2.97
2017,3,22,2.92
2017,3,23,2.87
2017,3,24,2.83
2017,3,25,2.78
2017,3,26,2.73
2017,3,27,2.69
2017,3,28,14.34
2017,3,29,6.42
2017,3,30,3.25
2017,3,31,3.40
2017,4,1,2.74
2017,4,2,2.97
2017,4,3,8.47
2017,4,4,36.05
2017,4,5,48.83
2017,4,6,53.85
2017,4,7,56.36
2017,4,8,58.55
2017,4,9,48.33
2017,4,10,46.63
2017,4,11,39.61
2017,4,12,36.84
2017,4,13,48.14
2017,4,14,55.84
2017,4,15,61.85
2017,4,16,66.10
2017,4,17,57.78
2017,4,18,49.94
2017,4,19,48.33
2017,4,20,40.33
2017,4,21,41.54
2017,4,22,49.58
2017,4,23,40.01
2017,4,24,18.38
2017,4,25,13.75
2017,4,26,16.43
2017,4,27,35.49
2017,4,28,30.31
2017,4,29,15.75
2017,4,30,13.11
2017,5,1,13.97
2017,5,2,13.79
2017,5,3,16.22
2017,5,4,16.89
2017,5,5,16.03
2017,5,6,23.85
2017,5,7,24.62
2017,5,8,18.71
2017,5,9,16.04
2017,5,10,13.31
2017,5,11,13.54
2017,5,12,12.83
2017,5,13,35.72
2017,5,14,21.33
2017,5,15,13.11
2017,5,16,11.51
2017,5,17,29.21
2017,5,18,22.19
2017,5,19,12.63
2017,5,20,32.03
2017,5,21,50.96
2017,5,22,50.95
2017,5,23,29.58
2017,5,24,17.03
2017,5,25,12.76
2017,5,26,11.80
2017,5,27,11.46
2017,5,28,11.25
2017,5,29,11.06
2017,5,30,10.87
2017,5,31,10.69
2017,6,1,10.51
2017,6,2,10.35
2017,6,3,10.18
2017,6,4,10.01
2017,6,5,9.84
2017,6,6,16.13
2017,6,7,25.34
2017,6,8,31.91
2017,6,9,13.46
2017,6,10,13.93
2017,6,11,14.74
2017,6,12,15.99
2017,6,13,14.56
2017,6,14,11.45
2017,6,15,9.63
2017,6,16,9.25
2017,6,17,9.05
2017,6,18,8.89
2017,6,19,8.74
2017,6,20,8.58
2017,6,21,8.44
2017,6,22,15.48
2017,6,23,8.96
2017,6,24,8.26
2017,6,25,8.04
2017,6,26,7.88
2017,6,27,7.74
2017,6,28,7.61
2017,6,29,7.48
2017,6,30,7.36
2017,7,1,7.23
2017,7,2,7.10
2017,7,3,6.98
2017,7,4,6.87
2017,7,5,6.75
2017,7,6,6.65
2017,7,7,6.55
2017,7,8,6.44
2017,7,9,6.32
2017,7,10,10.45
2017,7,11,19.49
2017,7,12,19.72
2017,7,13,8.83
2017,7,14,7.83
2017,7,15,15.91
2017,7,16,23.20
2017,7,17,18.48
2017,7,18,8.00
2017,7,19,6.68
2017,7,20,8.63
2017,7,21,20.98
2017,7,22,38.34
2017,7,23,15.99
2017,7,24,8.63
2017,7,25,7.13
2017,7,26,6.73
2017,7,27,6.56
2017,7,28,6.44
2017,7,29,6.33
2017,7,30,6.23
2017,7,31,6.13
2017,8,1,6.03
2017,8,2,18.65
2017,8,3,25.94
2017,8,4,9.85
2017,8,5,35.54
2017,8,6,47.57
2017,8,7,42.11
2017,8,8,16.06
2017,8,9,8.65
2017,8,10,8.40
2017,8,11,38.17
2017,8,12,50.74
2017,8,13,50.95
2017,8,14,34.24
2017,8,15,13.44
2017,8,16,9.85
2017,8,17,9.02
2017,8,18,8.74
2017,8,19,8.58
2017,8,20,8.43
2017,8,21,8.28
2017,8,22,8.15
2017,8,23,8.02
2017,8,24,7.89
2017,8,25,7.76
2017,8,26,7.62
2017,8,27,7.49
2017,8,28,7.37
2017,8,29,7.24
2017,8,30,7.11
2017,8,31,6.98
2017,9,1,6.88
2017,9,2,7.61
2017,9,3,6.81
2017,9,4,6.59
2017,9,5,6.46
2017,9,6,6.35
2017,9,7,6.24
2017,9,8,6.14
2017,9,9,6.03
2017,9,10,5.93
2017,9,11,5.83
2017,9,12,5.73
2017,9,13,5.63
2017,9,14,5.54
2017,9,15,8.74
2017,9,16,51.38
2017,9,17,57.24
2017,9,18,45.03
2017,9,19,16.42
2017,9,20,8.68
2017,9,21,7.43
2017,9,22,7.11
2017,9,23,6.95
2017,9,24,10.24
2017,9,25,41.95
2017,9,26,22.44
2017,9,27,9.27
2017,9,28,7.62
2017,9,29,7.21
2017,9,30,7.04
2017,10,1,6.91
2017,10,2,6.79
2017,10,3,6.68
2017,10,4,6.57
2017,10,5,6.45
2017,10,6,6.35
2017,10,7,6.24
2017,10,8,6.14
2017,10,9,6.03
2017,10,10,5.93
2017,10,11,5.83
2017,10,12,5.74
2017,10,13,5.64
2017,10,14,5.55
2017,10,15,5.46
2017,10,16,5.36
2017,10,17,5.27
2017,10,18,5.19
2017,10,19,17.71
2017,10,20,37.62
2017,10,21,26.52
2017,10,22,13.80
2017,10,23,7.77
2017,10,24,6.27
2017,10,25,5.86
2017,10,26,13.90
2017,10,27,48.08
2017,10,28,51.82
2017,10,29,32.44
2017,10,30,12.68
2017,10,31,11.17
2017,11,1,12.35
2017,11,2,9.25
2017,11,3,9.09
2017,11,4,7.36
2017,11,5,6.91
2017,11,6,6.72
2017,11,7,6.59
2017,11,8,6.48
2017,11,9,6.37
2017,11,10,6.26
2017,11,11,6.16
2017,11,12,34.87
2017,11,13,16.24
2017,11,14,8.71
2017,11,15,6.87
2017,11,16,10.35
2017,11,17,15.08
2017,11,18,25.38
2017,11,19,16.32
2017,11,20,24.10
2017,11,21,42.22
2017,11,22,18.92
2017,11,23,9.34
2017,11,24,8.30
2017,11,25,45.27
2017,11,26,45.77
2017,11,27,40.06
2017,11,28,16.01
2017,11,29,9.80
2017,11,30,8.55
2017,12,1,8.20
2017,12,2,8.03
2017,12,3,7.89
2017,12,4,7.75
